5.323171936775353970e+04,4.699102376698382432e+04,5.634172052757647907e+04,5.226003564918034681e+04,4.897479181947528559e+04,4.978390906343085953e+04,4.858442521621099877e+04,5.206800196916876303e+04,5.688177329841347819e+04,5.871534404810858541e+04,0.000000000000000000e+00,2.926360386850819850e+04,5.069214458563611697e+04,4.792043782746063516e+04,5.736338831205853785e+04,5.748010424348797096e+04,5.159526915343731525e+04,5.321152134297462908e+04,5.394690810606153536e+04,5.586586043360909389e+04,6.712600447229406564e+04,5.827414866958974017e+04,5.519851307584152528e+04,5.434863917226548074e+04,6.598934519971211557e+04,6.091398665471739514e+04,5.810454482489325892e+04,5.608391782520286506e+04,5.263543321807882603e+04,4.825210302680195309e+04,5.881048136014409101e+04,6.349205667287408869e+04,5.024699531493566610e+04,4.982198090662190953e+04,6.399373747650939913e+04,5.939879357612114836e+04,6.815308937503458583e+04,7.365683336096472340e+04,5.624883232350083563e+04,5.338895833326184220e+04,5.876995263396813243e+04,6.798849306778573373e+04,6.406014044690635637e+04,6.486453802815508971e+04
5.210607242645233055e+04,4.641490181140181085e+04,5.455528319621584524e+04,4.993659351618504297e+04,4.783687703482300276e+04,4.736196305309173476e+04,4.808289198133716854e+04,5.190441388938230375e+04,5.649447401719557092e+04,5.841563755690384278e+04,2.926360386850819850e+04,0.000000000000000000e+00,4.941330083510866825e+04,4.764150183715157618e+04,5.738240335537710780e+04,5.775332286775222019e+04,5.179782322559566092e+04,5.179280184216056659e+04,5.313243009958868788e+04,5.561321767555127735e+04,6.663359856267084251e+04,5.799962825624774996e+04,5.332486632359669602e+04,5.264194118437964062e+04,6.450632319028438360e+04,5.850330668763486028e+04,5.623334720792790176e+04,5.344796536199391994e+04,5.116504808568872249e+04,4.688508894041771418e+04,5.927519638051653601e+04,6.286588794339814922e+04,4.897379255009280314e+04,4.762826475126188598e+04,6.433365363840346254e+04,5.932133028440168709e+04,6.842708577853774477e+04,7.589728363910825283e+04,5.573788251010985550e+04,5.360793360086203029e+04,5.729806896951340605e+04,6.575892432808155718e+04,6.212274617636464973e+04,6.319843010316810251e+04
4.972510691423478420e+04,4.318094083641257748e+04,6.319407955207089981e+04,6.075937426860834967e+04,4.866061583631377289e+04,4.905008447979304037e+04,5.136393029405932612e+04,5.594971784476065659e+04,5.527202059880410525e+04,5.818118561655902158e+04,5.069214458563611697e+04,4.941330083510866825e+04,0.000000000000000000e+00,3.159825470624104855e+04,5.805900876796514058e+04,5.970871219842500432e+04,5.355770081807282986e+04,5.375102681401977316e+04,5.452490397450260207e+04,5.504942811951467593e+04,6.226949884025154461e+04,5.162760479031933210e+04,5.774708591318875551e+04,5.628629046447239671e+04,6.911516312225218280e+04,6.155553353792384587e+04,5.584936625872138393e+04,5.672897111887902429e+04,5.816004938020022382e+04,5.323929079165191069e+04,6.135369834023977455e+04,6.514773003936209716e+04,5.201238376849031920e+04,5.220062621356201998e+04,6.072485809704224812e+04,5.404625292516435002e+04,6.962195685509926989e+04,7.631377627228520578e+04,6.046723463269957574e+04,5.917695751839425793e+04,6.193214024556953518e+04,6.711495097449023160e+04,6.598445115383718803e+04,6.511628559103107546e+04
4.825586964406994230e+04,4.192255086350045167e+04,6.045857568722982251e+04,5.845791745784643717e+04,4.601031653096824448e+04,4.791500403754872241e+04,4.923900565455416654e+04,5.372086563380596635e+04,5.260615978780659498e+04,5.551407619976734713e+04,4.792043782746063516e+04,4.764150183715157618e+04,3.159825470624104855e+04,0.000000000000000000e+00,5.660654288385963446e+04,5.885051387755975884e+04,5.248555413391940237e+04,5.281632134678772127e+04,5.246118626240839512e+04,5.130727283730477211e+04,5.968483915691784205e+04,4.752975712490178557e+04,5.575604608291843761e+04,5.379372088373554288e+04,6.729080597794432833e+04,6.046457703668810427e+04,5.505672271530250873e+04,5.360084548454161995e+04,5.544776167347157025e+04,5.122008347562509152e+04,5.897731829734667554e+04,6.287490619168140256e+04,5.173884197988225060e+04,5.144911701710534544e+04,6.013255880495993188e+04,5.383424110163083969e+04,6.818437913747093990e+04,7.462067195578722749e+04,5.863426239556579822e+04,5.669299271724841674e+04,5.900687274397299188e+04,6.534649885145375447e+04,6.322221400938489387e+04,6.291705534552691825e+04
6.101456836368144286e+04,5.687001901637828996e+04,6.338952688853848667e+04,6.024520708551326243e+04,6.092904590814682160e+04,6.176860308134381194e+04,5.301656605950876838e+04,5.732453014414283098e+04,5.951616546595037653e+04,6.380696312555275654e+04,5.736338831205853785e+04,5.738240335537710780e+04,5.805900876796514058e+04,5.660654288385963446e+04,0.000000000000000000e+00,3.947055662959163601e+04,5.076074883805823629e+04,5.006348330659020576e+04,5.228256308840974816e+04,5.446582050166161207e+04,7.323705164469538431e+04,6.300070255607001309e+04,6.981826258981721185e+04,6.984304736619253526e+04,6.990829929619606992e+04,6.602107823416084284e+04,6.465704849805356207e+04,6.473047915440745419e+04,6.035841436388898001e+04,5.378092494332602655e+04,6.188068729941358470e+04,6.561450911228233599e+04,6.557071602199944027e+04,6.552987784309968993e+04,6.963983713641128270e+04,6.449224379735290859e+04,6.000437796960714331e+04,6.336504299305801396e+04,6.171751726625929587e+04,6.204358186304994888e+04,6.389104697603295062e+04,6.248676994784726412e+04,7.145200393910358252e+04,6.944456804444633599e+04
6.320080491899124900e+04,5.909730953071198746e+04,6.237538404686286958e+04,5.959095056843984639e+04,6.250186713698032690e+04,6.359759272963860712e+04,5.593445597143042687e+04,5.830130374754466175e+04,6.180674495589283470e+04,6.680847973745425406e+04,5.748010424348797096e+04,5.775332286775222019e+04,5.970871219842500432e+04,5.885051387755975884e+04,3.947055662959163601e+04,0.000000000000000000e+00,5.469124774569091096e+04,5.495877301356770477e+04,5.457578918764036644e+04,5.622428124979633139e+04,7.397351278700516559e+04,6.594687378548465495e+04,7.165987470447007217e+04,7.029447711738885846e+04,7.094716415432462236e+04,6.638643076585576637e+04,6.781841291657948750e+04,6.677244379557695356e+04,6.106164220480548829e+04,5.489586178761025076e+04,6.412687949590756762e+04,6.668990745073083963e+04,6.663652886247876449e+04,6.704568920552480267e+04,7.176624888183051371e+04,6.682449033919231442e+04,6.118663085439150018e+04,6.427222934239059396e+04,6.238402372275910602e+04,6.201232384636338975e+04,6.656812382355892623e+04,6.366973052754296805e+04,7.356456092888354033e+04,7.201437428878516948e+04
5.681797307908863149e+04,5.239752151260182291e+04,5.680047186298076122e+04,5.625754625965537707e+04,5.211551916980662645e+04,5.254750839583171910e+04,4.964077543266376597e+04,5.460300819883608347e+04,5.458127580072751152e+04,6.016745779515068716e+04,5.159526915343731525e+04,5.179782322559566092e+04,5.355770081807282986e+04,5.248555413391940237e+04,5.076074883805823629e+04,5.469124774569091096e+04,0.000000000000000000e+00,3.396444693985312188e+04,5.792903948016506911e+04,5.871163801779926871e+04,6.186436153651149652e+04,5.535007486005629471e+04,6.356705398121595499e+04,6.026623158024020086e+04,6.906668445403211808e+04,5.989411969500693522e+04,6.363177229392723530e+04,6.116752508016569482e+04,5.592753141117282212e+04,4.990090440342642978e+04,6.086559352491274331e+04,6.232027967900008662e+04,5.768974701337903389e+04,5.712034794812242035e+04,7.076126399406688870e+04,6.329251077640526637e+04,7.065394995135543286e+04,7.778793350778048625e+04,5.966569844030325476e+04,5.747123197403271479e+04,6.146512420082834433e+04,7.063595405142212985e+04,6.748768511398840928e+04,6.785514220463085803e+04
5.611946146278444940e+04,5.143925947665113199e+04,5.714273942750575225e+04,5.607450167014280305e+04,5.400291656166337634e+04,5.378514788202170894e+04,4.955395322690634930e+04,5.521726954336016206e+04,5.306205369811339915e+04,5.789387986351626751e+04,5.321152134297462908e+04,5.179280184216056659e+04,5.375102681401977316e+04,5.281632134678772127e+04,5.006348330659020576e+04,5.495877301356770477e+04,3.396444693985312188e+04,0.000000000000000000e+00,5.657555939089752064e+04,5.768856083980550466e+04,6.442245900198465097e+04,5.634600896480465599e+04,6.215043780575383425e+04,5.959612311155438510e+04,6.819219816511656973e+04,6.087787394050327566e+04,6.300175280490976729e+04,6.264428574373896117e+04,5.721638199997621268e+04,5.103027795992562460e+04,6.076784204720943671e+04,6.189973813614367828e+04,5.878888357670394907e+04,5.797652256687058252e+04,7.030552423149901733e+04,6.319638514351119375e+04,7.042075446957831446e+04,7.790160088038198592e+04,5.979798565968052571e+04,5.796055115077531082e+04,6.124363263651098532e+04,7.008142196012366912e+04,6.735152940710770781e+04,6.741972853137503262e+04
4.965504158487156383e+04,4.660365380867963540e+04,5.952294611983068899e+04,5.838190454585457337e+04,5.256189824101065460e+04,5.246628776136409579e+04,4.374339329098747839e+04,5.015333495475086966e+04,5.626489072075330478e+04,6.046691189755967207e+04,5.394690810606153536e+04,5.313243009958868788e+04,5.452490397450260207e+04,5.246118626240839512e+04,5.228256308840974816e+04,5.457578918764036644e+04,5.792903948016506911e+04,5.657555939089752064e+04,0.000000000000000000e+00,3.077968142499013993e+04,6.588907549774316431e+04,5.516466173776932555e+04,5.982961540278040047e+04,5.882870933560722187e+04,6.698995428440412797e+04,5.833021263926183019e+04,5.824884003267192020e+04,5.557401518190428033e+04,5.326079281926301337e+04,4.777635126592841698e+04,5.531150805528870114e+04,5.915216365474941267e+04,5.732639032167964615e+04,5.708003757571610186e+04,6.917293021104685613e+04,6.365225562013161834e+04,6.441628993075105973e+04,6.864616793646688166e+04,5.992882512446322653e+04,6.211128668796305283e+04,4.623313192025855824e+04,4.755903005226427194e+04,6.404005002652578696e+04,6.194390068883042841e+04
4.979761602121978649e+04,4.577441307529212645e+04,6.199608227598437225e+04,6.006479170641105156e+04,5.216217290921181120e+04,5.187498439391476859e+04,4.384145796941428853e+04,4.973546325380084454e+04,5.532108627269664430e+04,5.744867062307446031e+04,5.586586043360909389e+04,5.561321767555127735e+04,5.504942811951467593e+04,5.130727283730477211e+04,5.446582050166161207e+04,5.622428124979633139e+04,5.871163801779926871e+04,5.768856083980550466e+04,3.077968142499013993e+04,0.000000000000000000e+00,6.767011398700361315e+04,5.418990515295876685e+04,5.953787682806723751e+04,5.772088501404658018e+04,6.687669772628383362e+04,5.981543850931256748e+04,5.936216221402458905e+04,5.751551484330225503e+04,5.282324449355911202e+04,4.652517575406074320e+04,5.328074618485945393e+04,5.606599769155841204e+04,5.872427942290876672e+04,5.880612495140439569e+04,7.053288153895536379e+04,6.351429416727534408e+04,6.441214464727061568e+04,6.856697418458558968e+04,6.098251671972732584e+04,6.180231227645278705e+04,4.749446394785701705e+04,5.246917638469923986e+04,6.483556842997865169e+04,6.210381967061772593e+04
6.825671338498289697e+04,6.418235434205699858e+04,6.512282034882558946e+04,6.220653140314241318e+04,5.082217869759093446e+04,4.763521728733886266e+04,6.363562346224510111e+04,6.797378297183277027e+04,6.415317115898348857e+04,6.351635921479482204e+04,6.712600447229406564e+04,6.663359856267084251e+04,6.226949884025154461e+04,5.968483915691784205e+04,7.323705164469538431e+04,7.397351278700516559e+04,6.186436153651149652e+04,6.442245900198465097e+04,6.588907549774316431e+04,6.767011398700361315e+04,0.000000000000000000e+00,3.885013476203670143e+04,7.536860837386050844e+04,7.076847611404446070e+04,8.132906749396282248e+04,7.761225381813808053e+04,7.214542943999805721e+04,7.022878047871183662e+04,7.295842815350607270e+04,6.822569292242258962e+04,7.638566855981512344e+04,7.551824011112978042e+04,7.211493683972107829e+04,7.315983045273004973e+04,8.212074174917822529e+04,7.131878415981258149e+04,8.840417196920345305e+04,9.216804951206293481e+04,7.178411609896196751e+04,6.981617975993284199e+04,7.089871520627397695e+04,8.307511953768566309e+04,7.680816903593986353e+04,7.397383089983307582e+04
5.687027420722309034e+04,5.217646142810161109e+04,5.815895037441981549e+04,5.495752879545489850e+04,4.273121570722545584e+04,3.987479396946461202e+04,5.362376849758807657e+04,5.977732031851541979e+04,5.556640200413603452e+04,5.575992990401490533e+04,5.827414866958974017e+04,5.799962825624774996e+04,5.162760479031933210e+04,4.752975712490178557e+04,6.300070255607001309e+04,6.594687378548465495e+04,5.535007486005629471e+04,5.634600896480465599e+04,5.516466173776932555e+04,5.418990515295876685e+04,3.885013476203670143e+04,0.000000000000000000e+00,6.179510954426277749e+04,5.832455983268505224e+04,7.215365699590768781e+04,6.664665978574409382e+04,5.941897692336908949e+04,5.568361177160886291e+04,6.179204860527156416e+04,5.693549435643671313e+04,6.345468474323329428e+04,6.468199897970956954e+04,6.166031205279413552e+04,6.226049154891452781e+04,6.805368942096712999e+04,5.790246472000944777e+04,8.039463431493767712e+04,8.621426754211413208e+04,6.572672343345027184e+04,6.311511275094863959e+04,5.959076589593893732e+04,7.141250832907183212e+04,6.443827251475343655e+04,6.114467144714030292e+04
4.776926725117010210e+04,4.253043378010264132e+04,6.289020084944710106e+04,6.154853134384575242e+04,5.525760163700121484e+04,5.720757164999817905e+04,4.944344601043302100e+04,5.587855800115094462e+04,5.910948070784284209e+04,6.157543461101938738e+04,5.519851307584152528e+04,5.332486632359669602e+04,5.774708591318875551e+04,5.575604608291843761e+04,6.981826258981721185e+04,7.165987470447007217e+04,6.356705398121595499e+04,6.215043780575383425e+04,5.982961540278040047e+04,5.953787682806723751e+04,7.536860837386050844e+04,6.179510954426277749e+04,0.000000000000000000e+00,3.006842569249199732e+04,6.788650998714567686e+04,6.141947876375886699e+04,4.927599824313578574e+04,4.738422533453330834e+04,5.243486413409723173e+04,4.551286812683959579e+04,5.544977189530540636e+04,6.061243163358348102e+04,4.481102281043094990e+04,4.199768385007242614e+04,5.590971268367169250e+04,5.367707753661330935e+04,7.007053197823450319e+04,7.965738056577714451e+04,6.334471637708201160e+04,5.921244567946654570e+04,5.303031250562232162e+04,6.317169398623336019e+04,5.971427997704558948e+04,5.757177383265977551e+04
4.909095594494671968e+04,4.350298447631690942e+04,5.885220328221469390e+04,5.722895063001064409e+04,5.510575923920000787e+04,5.689680653955366870e+04,4.831339507060347387e+04,5.407758847677735321e+04,5.864557619410989719e+04,6.171113020734676684e+04,5.434863917226548074e+04,5.264194118437964062e+04,5.628629046447239671e+04,5.379372088373554288e+04,6.984304736619253526e+04,7.029447711738885846e+04,6.026623158024020086e+04,5.959612311155438510e+04,5.882870933560722187e+04,5.772088501404658018e+04,7.076847611404446070e+04,5.832455983268505224e+04,3.006842569249199732e+04,0.000000000000000000e+00,6.608824494355088973e+04,6.210685199713773909e+04,5.171023696165961155e+04,4.966427061464324652e+04,5.409929693543320900e+04,4.751688368611501937e+04,5.621298048501877929e+04,6.036035078666548361e+04,4.676947521294288163e+04,4.605704927180788218e+04,5.699247911411066161e+04,5.536130322869697557e+04,7.137634961974168255e+04,7.792498853978651459e+04,6.204898920876636112e+04,5.826856056170399097e+04,5.330942432458235271e+04,6.442536826295922219e+04,5.882087385631656798e+04,5.544483100498599379e+04
6.890435810817364836e+04,6.425591112931218231e+04,6.394865108749125648e+04,6.435365518703138514e+04,6.626855854211980477e+04,6.877091740769926400e+04,6.052767931237707671e+04,6.252346050884117722e+04,7.183731748367733962e+04,7.157022558212395234e+04,6.598934519971211557e+04,6.450632319028438360e+04,6.911516312225218280e+04,6.729080597794432833e+04,6.990829929619606992e+04,7.094716415432462236e+04,6.906668445403211808e+04,6.819219816511656973e+04,6.698995428440412797e+04,6.687669772628383362e+04,8.132906749396282248e+04,7.215365699590768781e+04,6.788650998714567686e+04,6.608824494355088973e+04,0.000000000000000000e+00,4.369767551642780018e+04,6.630811042450061359e+04,6.576480948320070456e+04,5.864196965869241831e+04,5.021732800949188095e+04,6.015694445922908926e+04,6.585889386990691128e+04,6.415399793557818339e+04,6.269641821827686363e+04,7.962513549404170772e+04,7.118552264941259637e+04,7.450744791785615962e+04,8.097876902855384105e+04,7.091076188945425383e+04,7.000923058438175940e+04,7.170866752338355582e+04,7.613734292483012541e+04,6.497447048772795824e+04,6.565691599690886505e+04
5.882392760537828872e+04,5.593041581921427132e+04,6.178937743242274883e+04,6.127947506592582795e+04,5.935674223491048178e+04,6.225213685833873751e+04,5.338290952737721091e+04,5.617940894263764494e+04,6.461460176205071912e+04,6.796646861904712569e+04,6.091398665471739514e+04,5.850330668763486028e+04,6.155553353792384587e+04,6.046457703668810427e+04,6.602107823416084284e+04,6.638643076585576637e+04,5.989411969500693522e+04,6.087787394050327566e+04,5.833021263926183019e+04,5.981543850931256748e+04,7.761225381813808053e+04,6.664665978574409382e+04,6.141947876375886699e+04,6.210685199713773909e+04,4.369767551642780018e+04,0.000000000000000000e+00,6.367271750216987857e+04,6.432097588593632099e+04,5.354373326900436223e+04,4.583879264061297727e+04,5.881443799043451872e+04,6.416201098431381251e+04,5.785042898868433986e+04,5.774770667025908915e+04,7.304841237666769302e+04,6.738295041991490871e+04,6.965679707524992409e+04,7.341756743980299507e+04,6.402685688714731077e+04,6.329468870986868569e+04,6.533242095469136984e+04,6.870930942516181676e+04,6.309383920455738553e+04,6.348922549337871897e+04
